Data from AgNP_532nm_50mJ_45min_File18_14-17-02-534.txt Node
Date: Mon Jan 23 14:17:02 EST 2023
User: UV-vis
Spectrometer: FLMS04918
Trigger mode: 0
Integration Time (sec): 1.002000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.23	0.59208
179.611	1.17389
179.992	0.81818
180.373	1.15635
180.754	0.45313
181.134	0.50139
181.515	0.54688
181.896	0.51793
182.276	0.39198
182.657	0.61702
183.038	1.07815
183.418	-0
183.799	-0
184.179	0.67259
184.56	0.40647
184.94	0.39123
185.32	0.37435
185.701	0.36478
186.081	0.35762
186.461	0.36306
186.842	0.36034
187.222	0.35818
187.602	0.35318
187.982	0.3512
188.362	0.34876
188.742	0.35142
189.122	0.35262
189.502	0.3516
189.882	0.3511
190.262	0.35242
190.642	0.35225
191.022	0.35196
191.402	0.34987
191.781	0.34745
192.161	0.34769
192.541	0.34705
192.92	0.34504
193.3	0.3438
193.68	0.34202
194.059	0.34288
194.439	0.34233
194.818	0.3432
195.198	0.34492
195.577	0.34703
195.957	0.34892
196.336	0.35
196.715	0.35094
197.094	0.35017
197.474	0.35049
197.853	0.34976
198.232	0.34922
198.611	0.3477
198.99	0.34809
199.369	0.3493
199.748	0.34999
200.127	0.35025
200.506	0.35152
200.885	0.35525
201.264	0.35728
201.643	0.36081
202.022	0.361
202.401	0.36212
202.779	0.3617
203.158	0.35988
203.537	0.35992
203.915	0.35951
204.294	0.36036
204.673	0.36
205.051	0.36013
205.43	0.3607
205.808	0.36222
206.187	0.36215
206.565	0.36314
206.943	0.36352
207.322	0.36634
207.7	0.36452
208.078	0.36495
208.456	0.36383
208.835	0.36259
209.213	0.36121
209.591	0.36019
209.969	0.36011
210.347	0.35944
210.725	0.36152
211.103	0.36547
211.481	0.36625
211.859	0.36734
212.237	0.36895
212.614	0.36988
212.992	0.36942
213.37	0.36924
213.748	0.36965
214.125	0.37083
214.503	0.37101
214.881	0.37021
215.258	0.36834
215.636	0.37458
216.013	0.37594
216.391	0.37611
216.768	0.37627
217.145	0.38059
217.523	0.3814
217.9	0.38383
218.277	0.38401
218.655	0.38481
219.032	0.38257
219.409	0.38174
219.786	0.38177
220.163	0.38004
220.54	0.38065
220.917	0.382
221.294	0.38261
221.671	0.38338
222.048	0.38534
222.425	0.38565
222.802	0.38857
223.179	0.39132
223.556	0.39028
223.932	0.38909
224.309	0.39012
224.686	0.38944
225.062	0.38883
225.439	0.38866
225.815	0.38825
226.192	0.38635
226.568	0.38443
226.945	0.38508
227.321	0.38659
227.698	0.38509
228.074	0.38613
228.45	0.38549
228.827	0.38525
229.203	0.38846
229.579	0.38877
229.955	0.38641
230.331	0.38726
230.707	0.3881
231.083	0.38647
231.46	0.3847
231.835	0.38638
232.211	0.38774
232.587	0.38859
232.963	0.38767
233.339	0.38769
233.715	0.38698
234.091	0.39159
234.466	0.39215
234.842	0.39293
235.218	0.3935
235.593	0.396
235.969	0.39753
236.344	0.39879
236.72	0.40012
237.095	0.39742
237.471	0.39787
237.846	0.39928
238.222	0.40117
238.597	0.40094
238.972	0.40275
239.348	0.4058
239.723	0.40596
240.098	0.40721
240.473	0.40959
240.848	0.41205
241.223	0.41578
241.598	0.41802
241.973	0.41992
242.348	0.41971
242.723	0.42057
243.098	0.42127
243.473	0.42051
243.848	0.42164
244.223	0.42217
244.597	0.42381
244.972	0.42681
245.347	0.42907
245.721	0.43098
246.096	0.43296
246.47	0.4358
246.845	0.43892
247.219	0.43901
247.594	0.44021
247.968	0.44184
248.343	0.44178
248.717	0.44453
249.091	0.4467
249.466	0.44963
249.84	0.44861
250.214	0.45271
250.588	0.45387
250.962	0.45486
251.336	0.45897
251.71	0.46084
252.084	0.46406
252.458	0.46858
252.832	0.46998
253.206	0.47251
253.58	0.47576
253.954	0.47769
254.328	0.47881
254.702	0.47918
255.075	0.4829
255.449	0.48448
255.823	0.48588
256.196	0.4888
256.57	0.48878
256.943	0.48963
257.317	0.49165
257.69	0.49529
258.064	0.49816
258.437	0.50232
258.81	0.50554
259.184	0.50812
259.557	0.50783
259.93	0.50885
260.303	0.5095
260.677	0.51185
261.05	0.51335
261.423	0.51388
261.796	0.51348
262.169	0.51248
262.542	0.51432
262.915	0.51553
263.288	0.52066
263.661	0.52213
264.033	0.52416
264.406	0.52521
264.779	0.52793
265.152	0.53024
265.524	0.53258
265.897	0.53567
266.27	0.53924
266.642	0.54156
267.015	0.544
267.387	0.54794
267.76	0.5515
268.132	0.55298
268.504	0.55649
268.877	0.56085
269.249	0.56564
269.621	0.57091
269.994	0.57554
270.366	0.58032
270.738	0.58432
271.11	0.58543
271.482	0.58964
271.854	0.59508
272.226	0.59983
272.598	0.60371
272.97	0.6077
273.342	0.61098
273.714	0.61591
274.086	0.61962
274.458	0.62606
274.829	0.63092
275.201	0.63862
275.573	0.64462
275.944	0.65132
276.316	0.65828
276.688	0.6652
277.059	0.67354
277.431	0.68393
277.802	0.69797
278.173	0.71636
278.545	0.74512
278.916	0.78759
279.287	0.84426
279.659	0.911
280.03	0.98714
280.401	1.06186
280.772	1.13201
281.143	1.1915
281.515	1.24047
281.886	1.27579
282.257	1.29886
282.628	1.31054
282.998	1.31379
283.369	1.31182
283.74	1.30602
284.111	1.29796
284.482	1.28789
284.853	1.27682
285.223	1.26446
285.594	1.25134
285.965	1.23847
286.335	1.22453
286.706	1.20959
287.076	1.1945
287.447	1.17885
